resource_id,fte_assigned,billable_hours,bench_time,overallocated
997,90.1,46,221.41,0
998,338.94,3,175.97,0
999,352.55,48,57.84,0
1000,59.62,49,136.98,0
1001,362.1,45,278.52,1
1002,479.05,22,95.58,1
1003,346.84,2,41.27,0
1004,390.2,31,325.6,1
1005,87.92,38,378.04,0
1006,28.47,1,411.42,0
1007,291.99,16,363.07,1
1008,127.64,8,65.68,0
1009,205.29,7,386.74,1
1010,137.09,59,51.66,0
1011,271.23,9,260.51,0
1012,66.61,28,228.57,0
1013,483.74,23,186.92,1
1014,318.86,29,364.52,1
1015,461.77,4,158.67,1
1016,199.89,44,371.86,1
1017,454.76,1,27.24,0
1018,314.65,5,70.84,0
1019,189.57,31,318.76,0
1020,78.48,50,62.72,0
1021,419.35,15,86.15,0
1022,306.7,18,475.54,1
1023,142.47,55,498.95,1
1024,49.46,40,333.04,0
1025,212.5,58,32.16,0
1026,283.9,18,489.79,1
1027,452.7,55,97.06,1
1028,102.87,35,196.49,0
1029,159.83,57,340.27,0
1030,271.54,2,326.51,1
1031,396.68,42,362.42,1
1032,250.07,33,79.18,0
1033,499.36,52,136.43,1
1034,13.66,37,156.16,0
1035,313.53,46,375.63,1
1036,101.56,21,467.05,1
1037,14.13,9,481.27,0
1038,62.71,12,201.0,0
1039,298.81,3,345.49,1
1040,409.14,48,296.81,1
1041,254.25,22,337.04,1
1042,353.13,42,134.32,0
1043,307.49,37,292.62,1
1044,40.61,36,232.81,0
1045,265.05,50,474.75,1
1046,270.53,3,81.33,0
1047,239.41,31,243.26,0
1048,88.27,55,36.99,0
1049,391.19,57,265.06,1
1050,461.18,50,279.56,1
1051,370.6,59,449.59,1
1052,270.33,58,368.06,1
1053,72.28,22,498.4,1
1054,122.8,57,167.59,0
1055,228.75,34,75.33,0
1056,60.19,6,12.17,0
1057,272.74,5,100.82,0
1058,375.89,11,325.15,1
1059,271.0,14,243.63,0
1060,135.05,35,131.06,0
1061,409.45,1,374.79,1
1062,471.86,5,491.2,1
1063,409.51,24,275.75,1
1064,131.02,27,98.16,0
1065,71.67,58,26.13,0
1066,374.77,31,227.77,1
1067,220.95,35,102.04,0
1068,400.15,52,342.46,1
1069,228.44,46,384.76,1
1070,208.35,26,426.1,1
1071,20.2,58,211.51,0
1072,155.11,1,491.52,1
1073,74.34,20,39.79,0
1074,404.38,30,239.82,1
1075,412.56,25,153.29,1
1076,146.8,8,274.66,0
1077,442.61,9,447.31,1
1078,294.93,53,62.77,0
1079,203.66,54,304.54,1
1080,46.61,58,434.19,0
1081,217.48,54,454.03,1
1082,451.47,34,171.38,1
1083,310.65,20,337.33,1
1084,368.64,20,30.94,0
1085,485.15,29,169.85,1
1086,180.19,36,387.44,1
1087,426.12,42,161.93,1
1088,428.09,19,359.8,1
1089,256.55,35,61.39,0
1090,396.24,23,333.5,1
1091,144.21,24,374.42,0
1092,254.8,51,167.84,0
1093,232.52,44,265.6,0
1094,66.34,52,16.18,0
1095,158.98,12,171.71,0
1096,162.43,39,184.74,0
1097,17.73,16,354.42,0
1098,117.2,55,104.78,0
1099,197.41,29,169.66,0
1100,446.09,50,388.37,1
1101,39.61,3,89.93,0
1102,314.01,30,365.71,1
1103,50.77,21,16.86,0
1104,400.71,4,477.13,1
1105,75.49,16,35.94,0
1106,53.43,55,323.02,0
1107,467.77,46,267.92,1
1108,255.96,45,101.04,0
1109,432.13,42,11.12,0
1110,74.09,40,312.68,0
1111,415.24,15,142.62,1
1112,387.89,16,151.77,0
1113,187.5,33,12.16,0
1114,206.25,28,45.15,0
1115,257.91,38,267.29,1
1116,57.67,40,266.23,0
1117,193.9,1,277.12,0
1118,476.65,52,325.02,1
1119,251.6,5,162.02,0
1120,284.2,48,64.98,0
1121,410.34,42,386.79,1
1122,236.77,47,86.66,0
1123,379.92,34,57.12,0
1124,15.21,7,406.0,0
1125,12.68,47,497.83,0
1126,456.52,19,52.03,0
1127,346.38,24,42.91,0
1128,376.45,27,358.95,1
1129,225.37,57,476.84,1
1130,344.0,12,207.88,1
1131,261.84,37,62.61,0
1132,82.74,27,289.29,0
1133,327.28,37,193.53,0
1134,260.99,56,189.67,0
1135,432.25,59,389.04,1
1136,408.03,30,212.09,1
1137,142.37,55,267.7,0
1138,168.63,46,237.22,0
1139,316.13,15,178.81,0
1140,312.68,51,171.28,0
1141,324.3,20,299.51,1
1142,242.16,16,293.59,0
1143,284.66,53,187.22,0
1144,326.63,48,351.49,1
1145,232.45,6,408.22,1
1146,30.09,21,19.27,0
1147,261.35,13,137.05,0
1148,385.74,36,489.34,1
1149,220.4,25,308.63,0
1150,205.77,26,400.43,1
1151,267.8,59,48.67,0
1152,51.78,59,59.01,0
1153,97.12,57,303.44,0
1154,158.26,53,50.47,0
1155,95.14,30,272.42,0
1156,89.61,23,122.06,0
1157,395.98,26,223.91,1
1158,450.6,26,255.7,1
1159,307.27,26,146.94,0
1160,60.59,18,59.55,0
1161,114.31,39,449.96,1
1162,199.15,54,186.97,0
1163,229.08,38,445.91,1
1164,370.62,49,162.11,1
1165,458.05,36,136.32,1
1166,221.81,1,152.57,0
1167,300.7,29,43.96,0
1168,383.3,15,188.98,1
1169,160.96,43,318.23,0
1170,425.41,59,169.52,1
1171,132.15,38,80.13,0
1172,467.61,54,290.7,1
1173,412.22,16,385.98,1
1174,73.41,35,176.51,0
1175,346.8,2,233.65,1
1176,327.26,45,199.97,1
1177,65.37,37,423.84,0
1178,469.29,26,460.82,1
1179,311.92,34,153.35,0
1180,268.71,3,314.04,1
1181,455.18,38,83.6,1
1182,350.83,5,125.34,0
1183,354.11,56,178.13,1
1184,399.72,17,90.04,0
1185,259.09,39,342.47,1
1186,150.07,24,355.19,0
1187,438.36,48,400.34,1
1188,332.96,13,375.46,1
1189,391.88,13,455.95,1
1190,244.33,51,12.07,0
1191,272.6,45,277.73,1
1192,218.44,24,207.65,0
1193,56.15,40,498.05,1
1194,469.99,13,248.02,1
1195,258.77,8,15.5,0
1196,440.44,15,142.08,1
1197,181.37,40,275.35,0
1198,75.53,30,421.59,0
1199,203.87,12,228.34,0
1200,193.3,7,307.86,0
1201,269.11,21,12.17,0
1202,275.46,33,90.09,0
1203,365.31,17,369.19,1
1204,296.03,20,320.99,1
1205,135.13,12,379.35,0
1206,40.18,3,252.29,0
1207,226.82,22,66.22,0
1208,140.92,22,426.81,1
1209,215.32,57,157.14,0
1210,423.99,50,324.04,1
1211,31.03,29,410.96,0
1212,51.45,1,382.85,0
1213,417.49,24,154.62,1
1214,69.33,37,361.12,0
1215,443.17,41,84.35,1
1216,161.44,14,283.34,0
1217,373.92,53,450.54,1
1218,32.09,40,52.51,0
1219,438.81,42,244.05,1
1220,226.56,22,181.4,0
1221,94.35,48,340.34,0
1222,71.52,28,497.36,1
1223,39.47,21,447.23,0
1224,62.51,15,359.6,0
1225,24.23,27,92.59,0
1226,55.97,54,146.57,0
1227,431.05,36,483.4,1
1228,21.08,44,40.89,0
1229,110.89,21,111.48,0
1230,25.38,45,40.37,0
1231,22.72,41,405.62,0
1232,480.65,42,61.72,1
1233,390.26,20,141.2,0
1234,467.07,12,102.31,1
1235,207.21,21,212.1,0
1236,218.43,15,254.19,0
1237,452.33,4,364.57,1
1238,385.48,24,235.78,1
1239,270.04,31,476.23,1
1240,137.84,32,275.58,0
1241,164.79,12,493.68,1
1242,98.59,22,193.79,0
1243,207.01,3,300.84,0
1244,444.24,25,287.96,1
1245,19.11,57,413.24,0
1246,340.59,38,55.77,0
1247,300.61,47,465.84,1
1248,491.09,25,296.15,1
1249,127.07,26,485.72,1
1250,11.49,27,197.19,0
1251,217.29,15,97.1,0
1252,191.66,59,303.23,0
1253,381.35,12,449.01,1
1254,499.73,29,372.13,1
1255,369.28,3,36.77,0
1256,241.07,15,99.46,0
1257,155.02,13,246.95,0
1258,348.83,10,497.7,1
1259,48.76,39,284.65,0
1260,91.3,22,393.85,0
1261,174.55,37,435.05,1
1262,141.58,47,40.44,0
1263,217.15,52,487.56,1
1264,95.58,38,489.81,1
1265,10.93,33,404.59,0
1266,315.64,21,102.7,0
1267,12.99,50,70.39,0
1268,479.41,17,495.71,1
1269,400.0,44,18.1,0
1270,386.76,10,305.26,1
1271,490.9,31,495.75,1
1272,413.23,26,82.0,0
1273,19.87,19,330.76,0
1274,78.05,18,25.46,0
1275,307.76,59,187.0,0
1276,223.22,6,191.78,0
1277,13.62,1,208.55,0
1278,260.16,48,96.57,0
1279,458.44,10,234.69,1
1280,424.88,32,63.9,0
1281,122.44,49,301.58,0
1282,174.12,3,379.42,0
1283,171.99,5,491.16,1
1284,166.37,14,399.62,1
1285,234.4,16,458.21,1
1286,407.53,28,335.94,1
1287,416.5,29,422.77,1
1288,414.97,32,272.71,1
1289,472.76,20,187.86,1
1290,188.94,38,113.45,0
1291,434.49,27,104.17,1
1292,356.78,1,261.88,1
1293,231.16,40,383.7,1
1294,402.93,20,209.62,1
1295,498.45,28,33.86,0
1296,108.23,57,195.79,0
1297,97.67,9,248.84,0
1298,498.57,26,27.26,0
1299,121.19,44,498.35,1
1300,181.21,45,244.08,0
1301,314.47,49,350.08,1
1302,494.44,18,141.31,1
1303,73.92,32,392.36,0
1304,232.83,35,78.66,0
1305,237.88,40,256.0,0
1306,383.34,34,359.2,1
1307,309.99,25,96.25,0
1308,438.28,32,126.09,1
1309,369.0,13,391.18,1
1310,476.67,48,206.65,1
1311,497.22,3,258.31,1
1312,26.8,34,359.62,0
1313,150.02,19,218.59,0
1314,437.25,2,469.15,1
1315,461.47,13,99.64,1
1316,376.23,10,59.21,0
1317,308.31,58,156.07,0
1318,113.99,45,232.08,0
1319,391.58,59,347.13,1
1320,267.96,56,497.47,1
1321,237.98,56,285.25,1
1322,277.43,53,332.35,1
1323,313.88,48,52.4,0
1324,410.8,46,457.27,1
1325,488.03,22,454.04,1
1326,276.42,20,496.48,1
1327,409.61,10,192.64,1
1328,166.48,6,198.02,0
1329,78.32,9,58.4,0
1330,60.65,44,341.25,0
1331,176.38,48,434.07,1
1332,23.9,43,141.16,0
1333,498.52,46,372.47,1
1334,433.71,59,158.2,1
1335,403.7,3,277.49,1
1336,96.62,53,116.84,0
1337,356.94,38,440.35,1
1338,430.11,3,246.37,1
1339,46.16,38,228.37,0
1340,269.3,37,154.8,0
1341,497.18,44,265.26,1
1342,253.89,34,482.17,1
1343,387.4,40,435.51,1
1344,237.78,44,201.69,0
1345,447.85,33,338.9,1
1346,404.94,23,121.8,0
1347,23.43,26,415.92,0
1348,398.2,33,254.52,1
1349,133.91,4,51.72,0
1350,349.69,49,428.28,1
1351,232.7,20,355.26,1
1352,333.46,12,142.04,0
1353,148.73,38,41.45,0
1354,390.61,40,372.95,1
1355,353.92,2,122.66,0
1356,224.3,26,32.57,0
1357,205.68,4,203.58,0
1358,254.15,43,445.21,1
1359,318.32,47,256.8,1
1360,489.0,7,264.62,1
1361,231.47,19,267.65,0
1362,498.85,31,477.38,1
1363,231.94,41,115.61,0
1364,90.98,10,113.89,0
1365,70.19,29,463.02,1
1366,463.81,22,351.53,1
1367,73.26,39,41.17,0
1368,425.15,20,55.0,0
1369,141.58,37,46.22,0
1370,466.23,54,164.61,1
1371,314.54,46,35.65,0
1372,295.85,26,76.46,0
1373,330.42,8,316.26,1
1374,141.36,38,487.88,1
1375,443.77,2,469.74,1
1376,113.42,20,419.1,0
1377,307.65,11,395.57,1
1378,412.02,27,176.06,1
1379,307.22,32,91.92,0
1380,392.69,11,309.91,1
1381,143.6,58,404.52,1
1382,74.04,47,283.89,0
1383,314.31,43,144.16,0
1384,493.57,36,86.04,1
1385,414.79,45,311.17,1
1386,188.77,38,215.19,0
1387,359.08,35,475.74,1
1388,200.63,28,244.2,0
1389,343.46,10,282.18,1
1390,149.27,40,219.34,0
1391,425.64,55,401.2,1
1392,253.06,38,160.15,0
1393,74.2,18,466.75,0
1394,390.1,1,308.85,1
1395,344.06,22,39.31,0
1396,308.79,36,67.2,0
1397,158.5,18,493.2,1
1398,113.59,15,397.66,0
1399,21.44,55,101.65,0
1400,237.34,36,79.56,0
1401,34.85,39,41.8,0
1402,438.97,56,233.57,1
1403,211.38,57,98.22,0
1404,206.43,55,483.94,1
1405,118.67,12,363.61,0
1406,159.62,6,153.31,0
1407,62.9,40,321.44,0
1408,205.17,7,398.92,1
1409,71.81,26,295.79,0
1410,212.87,1,241.52,0
1411,58.79,26,273.67,0
1412,98.51,5,383.48,0
1413,338.32,2,499.84,1
1414,162.97,11,179.22,0
1415,68.05,49,297.6,0
1416,379.09,57,14.76,0
1417,13.72,42,13.27,0
1418,171.76,35,219.5,0
1419,266.04,5,143.56,0
1420,130.5,46,278.49,0
1421,471.05,37,241.19,1
1422,362.75,27,333.6,1
1423,365.46,51,393.86,1
1424,85.69,31,254.89,0
1425,482.14,47,75.53,1
1426,259.01,19,213.46,0
1427,51.28,18,51.89,0
1428,287.42,17,218.47,0
1429,444.04,4,239.75,1
1430,434.92,19,316.87,1
1431,299.35,28,333.54,1
1432,124.38,3,296.39,0
1433,278.43,34,364.64,1
1434,193.08,46,471.3,1
1435,202.28,33,400.74,1
1436,399.97,13,106.25,0
1437,290.62,37,90.77,0
1438,176.95,27,168.21,0
1439,265.94,33,331.71,1
1440,172.07,21,127.67,0
1441,136.45,30,427.53,1
1442,229.18,37,478.04,1
1443,450.05,9,277.32,1
1444,302.16,2,72.63,0
1445,251.39,17,274.32,0
1446,124.14,28,166.19,0
1447,355.82,20,384.44,1
1448,297.67,37,195.91,0
1449,93.44,2,101.5,0
1450,451.54,55,318.75,1
1451,125.82,15,133.11,0
1452,37.76,33,135.48,0
1453,174.95,31,495.65,1
1454,306.41,13,165.77,0
1455,184.61,6,149.61,0
1456,88.16,16,134.53,0
1457,52.15,7,361.04,0
1458,180.33,12,15.33,0
1459,337.43,7,410.4,1
1460,139.67,37,486.9,1
1461,459.81,45,361.07,1
1462,64.55,37,349.68,0
1463,46.6,36,63.74,0
1464,249.5,25,298.95,1
1465,200.03,14,395.55,1
1466,494.64,47,107.78,1
1467,93.88,39,240.3,0
1468,329.44,55,340.03,1
1469,143.44,31,298.33,0
1470,469.59,33,230.48,1
1471,334.09,46,401.69,1
1472,367.0,56,440.76,1
1473,20.7,45,484.2,0
1474,35.97,50,481.83,1
1475,102.86,3,189.91,0
1476,30.94,59,486.36,1
1477,410.58,42,206.47,1
1478,377.14,10,74.85,0
1479,41.3,35,364.78,0
1480,231.25,19,50.31,0
1481,401.94,3,206.67,1
1482,66.33,59,47.75,0
1483,443.77,1,88.76,0
1484,89.66,35,52.49,0
1485,474.68,33,343.07,1
1486,122.63,37,387.41,0
1487,353.61,14,337.01,1
1488,87.79,49,403.11,0
1489,99.46,27,130.65,0
1490,316.27,47,42.14,0
1491,174.91,29,169.0,0
1492,333.25,28,192.63,0
1493,443.2,51,318.7,1
1494,345.35,16,166.53,0
1495,132.93,39,458.53,1
1496,257.85,6,437.14,1
1497,243.66,48,135.74,0
1498,60.98,48,320.95,0
1499,493.39,22,410.93,1
1500,164.18,54,74.5,0
1501,484.81,19,125.21,1
1502,24.31,36,463.54,0
1503,313.97,15,168.26,0
1504,329.68,20,377.85,1
1505,416.0,4,17.13,0
1506,466.74,28,185.62,1
1507,256.78,31,398.02,1
1508,151.9,47,32.1,0
1509,457.98,10,174.6,1
1510,296.37,26,238.41,0
1511,479.3,55,293.67,1
1512,456.13,31,139.8,1
1513,47.0,28,193.97,0
1514,311.91,1,295.6,1
1515,233.1,34,146.4,0
1516,483.96,32,257.92,1
1517,281.58,33,184.48,0
1518,217.59,48,196.64,0
1519,256.88,9,380.46,1
1520,199.15,54,362.7,1
1521,312.62,59,277.63,1
1522,175.95,39,256.73,0
1523,198.23,30,376.72,1
1524,142.45,2,389.84,0
1525,238.98,57,229.42,0
1526,456.87,30,431.53,1
1527,150.0,47,123.27,0
1528,483.28,9,120.78,1
1529,472.6,59,69.94,1
1530,23.29,46,438.25,0
1531,119.91,23,425.4,1
1532,311.46,20,447.63,1
1533,119.95,26,174.02,0
1534,441.86,10,24.21,0
1535,419.46,24,226.27,1
1536,128.68,25,88.41,0
1537,433.88,50,416.49,1
1538,107.19,1,180.44,0
1539,87.38,4,373.16,0
1540,195.28,51,294.17,0
1541,106.59,31,31.03,0
1542,438.39,45,482.15,1
1543,483.33,10,324.85,1
1544,57.27,49,300.82,0
1545,364.31,15,316.99,1
1546,408.02,19,26.36,0
1547,462.17,19,424.17,1
1548,95.18,20,206.62,0
1549,63.17,14,225.32,0
1550,207.11,59,243.22,0
1551,335.56,6,92.58,0
1552,423.77,56,127.83,1
1553,164.93,59,393.41,1
1554,33.03,59,32.63,0
1555,449.56,51,150.82,1
1556,259.29,32,374.03,1
1557,231.96,38,84.02,0
1558,97.38,20,383.56,0
1559,29.18,53,263.22,0
1560,440.37,59,248.86,1
1561,331.9,2,139.94,0
1562,19.1,10,73.5,0
1563,384.11,42,323.4,1
1564,25.87,49,361.91,0
1565,187.06,52,20.63,0
1566,329.52,46,167.75,0
1567,467.37,2,172.76,1
1568,412.51,7,354.71,1
1569,296.69,55,349.49,1
1570,353.14,26,482.02,1
1571,409.32,10,379.54,1
1572,65.62,31,488.53,1
1573,329.94,38,20.1,0
1574,198.8,13,394.59,1
1575,229.6,30,428.58,1
1576,12.38,59,178.51,0
1577,358.66,58,293.35,1
1578,300.21,50,304.2,1
1579,125.06,19,16.7,0
1580,309.68,44,77.25,0
1581,462.67,34,267.27,1
1582,364.59,54,486.55,1
1583,131.65,11,72.54,0
1584,460.78,57,130.38,1
1585,479.93,33,354.72,1
1586,80.38,54,466.93,1
1587,77.05,12,467.68,0
1588,372.6,50,218.06,1
1589,90.29,3,39.11,0
1590,451.78,6,256.88,1
1591,227.93,27,167.27,0
1592,22.18,12,52.13,0
1593,200.97,30,66.92,0
1594,248.38,5,21.15,0
1595,308.67,26,357.98,1
1596,403.67,59,339.86,1
1597,461.49,26,335.72,1
1598,361.98,57,221.56,1
1599,393.76,8,233.11,1
1600,408.31,38,440.88,1
1601,123.22,55,144.19,0
1602,98.87,45,268.47,0
1603,399.91,34,52.79,0
1604,43.24,23,235.44,0
1605,154.54,12,186.17,0
1606,290.06,2,311.25,1
1607,125.04,13,401.3,0
1608,22.02,5,77.4,0
1609,446.81,38,13.52,0
1610,79.23,42,219.34,0
1611,175.74,10,355.37,0
1612,75.21,40,355.36,0
1613,267.15,43,337.01,1
1614,413.41,46,388.42,1
1615,247.11,9,83.72,0
1616,416.63,30,417.08,1
1617,155.17,37,214.73,0
1618,414.99,24,54.07,0
1619,23.69,51,44.93,0
1620,116.72,38,224.76,0
1621,18.43,2,282.1,0
1622,351.91,39,169.46,0
1623,200.86,51,346.95,1
1624,258.78,5,257.09,0
1625,460.75,18,456.53,1
1626,339.27,12,129.46,0
1627,496.49,49,126.73,1
1628,375.49,49,18.83,0
1629,242.08,15,451.0,1
1630,90.39,46,460.7,1
1631,425.64,33,361.61,1
1632,146.1,55,205.13,0
1633,181.16,57,92.71,0
1634,466.05,3,223.0,1
1635,163.89,14,167.0,0
1636,477.62,28,20.43,0
1637,380.76,44,206.78,1
1638,74.3,19,351.27,0
1639,443.79,45,439.44,1
1640,23.68,11,313.59,0
1641,302.67,51,258.93,1
1642,93.49,16,90.1,0
1643,431.68,33,495.27,1
1644,352.89,6,95.0,0
1645,194.5,37,186.32,0
1646,391.39,51,238.26,1
1647,202.41,46,171.3,0
1648,185.55,20,453.35,1
1649,455.45,34,485.42,1
1650,411.83,17,203.92,1
1651,355.7,47,46.0,0
1652,391.95,23,128.14,0
1653,451.62,27,337.71,1
1654,252.67,18,214.57,0
1655,33.52,36,401.12,0
1656,310.15,31,135.39,0
1657,412.85,49,254.39,1
1658,235.82,26,136.52,0
1659,192.39,17,175.17,0
1660,192.32,18,329.33,0
1661,12.92,57,254.43,0
1662,145.97,13,131.71,0
1663,452.38,10,322.1,1
1664,198.96,27,204.78,0
1665,393.35,53,135.62,1
1666,191.24,57,325.34,1
1667,45.46,54,341.35,0
1668,165.53,36,136.87,0
1669,392.55,32,235.77,1
1670,412.33,35,446.49,1
1671,45.37,11,337.29,0
1672,173.32,55,181.13,0
1673,139.93,55,137.72,0
1674,354.36,2,268.38,1
1675,248.01,57,470.56,1
1676,81.34,54,432.73,1
1677,340.18,4,253.4,1
1678,145.7,27,224.69,0
1679,118.28,3,205.21,0
1680,462.1,25,95.07,1
1681,441.83,27,146.31,1
1682,191.82,29,486.25,1
1683,435.64,41,45.03,0
1684,409.7,59,193.48,1
1685,155.78,51,372.88,1
1686,75.89,31,327.25,0
1687,307.12,33,358.86,1
1688,314.89,31,112.8,0
1689,340.04,51,102.02,0
1690,137.66,17,302.01,0
1691,348.4,18,189.23,0
1692,455.01,5,243.31,1
1693,326.23,22,371.88,1
1694,303.3,6,65.0,0
1695,106.46,46,252.8,0
1696,270.3,21,451.37,1
1697,199.41,12,297.84,0
1698,61.65,19,13.73,0
1699,321.4,23,62.39,0
1700,433.97,38,244.9,1
1701,471.42,30,205.74,1
1702,461.65,54,418.26,1
1703,330.39,31,406.85,1
1704,53.97,55,287.12,0
1705,127.62,16,401.33,0
1706,289.13,18,429.62,1
1707,231.13,39,395.49,1
1708,232.08,53,438.22,1
1709,151.34,9,392.22,0
1710,220.54,39,181.62,0
1711,53.09,54,59.41,0
1712,346.98,26,323.78,1
1713,346.46,30,471.12,1
1714,107.25,28,13.35,0
1715,83.72,43,278.09,0
1716,36.7,38,382.82,0
1717,16.9,28,213.5,0
1718,211.04,32,463.88,1
1719,10.8,2,142.51,0
1720,44.06,25,80.57,0
1721,206.09,54,157.83,0
1722,20.27,55,155.82,0
1723,386.05,57,239.31,1
1724,197.45,24,251.35,0
1725,97.66,51,229.68,0
1726,112.28,52,272.83,0
1727,42.47,27,348.99,0
1728,312.2,21,201.48,0
1729,374.07,40,333.86,1
1730,56.68,10,20.31,0
1731,242.61,22,182.61,0
1732,401.58,19,354.0,1
1733,380.77,19,69.55,0
1734,89.91,24,237.19,0
1735,371.93,58,499.96,1
1736,329.61,32,123.82,0
1737,327.18,30,232.34,1
1738,363.04,9,421.76,1
1739,362.07,21,128.77,0
1740,439.96,59,407.8,1
1741,417.17,3,38.92,0
1742,154.55,12,177.81,0
1743,494.94,38,294.34,1
1744,201.18,30,452.17,1
1745,402.07,21,338.51,1
1746,392.29,9,61.68,0
1747,131.04,51,60.83,0
1748,276.26,9,94.2,0
1749,44.14,31,323.46,0
1750,466.33,43,175.42,1
1751,259.13,15,57.15,0
1752,37.79,45,107.61,0
1753,384.18,33,294.88,1
1754,56.86,18,361.86,0
1755,67.73,20,463.15,0
1756,113.87,44,270.17,0
1757,461.41,45,134.21,1
1758,275.74,57,171.27,0
1759,250.91,34,346.36,1
1760,148.7,5,87.18,0
1761,447.12,26,59.58,0
1762,456.57,2,376.36,1
1763,386.97,7,217.28,1
1764,67.53,50,128.0,0
1765,343.75,32,65.16,0
1766,300.96,32,316.65,1
1767,160.1,45,466.62,1
1768,472.97,13,293.91,1
1769,459.31,55,441.88,1
1770,416.95,9,322.74,1
1771,71.81,32,110.56,0
1772,50.98,53,82.28,0
1773,83.52,3,396.04,0
1774,486.56,14,46.02,0
1775,84.27,24,222.33,0
1776,18.36,51,395.25,0
1777,306.79,1,119.56,0
1778,334.65,35,276.95,1
1779,226.97,54,229.17,0
1780,56.63,45,348.51,0
1781,128.18,32,260.55,0
1782,407.49,20,388.73,1
1783,285.2,27,270.69,1
1784,242.07,49,109.29,0
1785,270.51,43,258.13,1
1786,79.89,44,161.99,0
1787,284.93,42,299.32,1
1788,49.59,41,280.15,0
1789,446.16,42,213.79,1
1790,359.26,50,298.67,1
1791,145.73,34,271.06,0
1792,198.93,56,198.87,0
1793,361.99,4,17.39,0
1794,243.37,40,464.84,1
1795,177.92,39,268.56,0
1796,205.86,4,179.45,0
1797,61.96,47,445.17,0
1798,111.19,49,492.63,1
1799,177.48,41,461.61,1
1800,260.83,10,76.51,0
1801,415.14,11,277.58,1
1802,23.85,47,172.93,0
1803,386.19,21,148.75,0
1804,170.1,47,318.61,0
1805,169.34,6,107.14,0
1806,149.99,15,356.64,0
1807,45.17,29,408.46,0
1808,318.16,39,50.19,0
1809,297.29,8,108.93,0
1810,115.68,47,292.19,0
1811,94.32,28,274.0,0
1812,486.43,8,291.62,1
1813,338.11,5,412.26,1
1814,488.1,20,47.0,0
1815,313.28,36,123.8,0
1816,344.82,25,376.08,1
1817,243.55,8,420.24,1
1818,430.6,25,296.62,1
1819,10.44,56,309.36,0
1820,425.19,38,454.26,1
1821,147.31,58,227.02,0
1822,173.22,37,259.93,0
1823,24.76,35,451.15,0
1824,266.78,41,127.8,0
1825,453.22,8,433.96,1
1826,358.85,31,249.21,1
1827,445.66,22,427.54,1
1828,199.57,57,235.22,0
1829,281.27,29,364.48,1
1830,253.99,35,231.7,0
1831,189.52,19,69.82,0
1832,270.15,30,343.21,1
1833,218.15,53,242.0,0
1834,330.78,24,146.78,0
1835,298.23,36,269.26,1
1836,318.73,58,177.47,0
1837,266.9,4,116.57,0
1838,327.29,5,429.9,1
1839,313.79,58,488.28,1
1840,450.45,10,43.0,0
1841,374.79,37,331.43,1
1842,400.1,56,226.23,1
1843,33.24,34,272.81,0
1844,373.65,44,425.14,1
1845,141.08,58,445.36,1
1846,97.54,48,36.65,0
1847,277.01,16,151.89,0
1848,47.24,11,60.21,0
1849,265.34,41,194.79,0
1850,103.27,24,107.63,0
1851,378.36,20,455.72,1
1852,181.07,59,255.86,0
1853,296.47,29,490.05,1
1854,83.61,44,299.85,0
1855,115.32,54,168.58,0
1856,389.68,46,153.17,1
1857,270.35,58,180.63,0
1858,346.26,47,153.47,0
1859,410.84,33,181.25,1
1860,183.72,18,239.52,0
1861,325.58,15,468.48,1
1862,171.81,39,114.4,0
1863,396.01,3,225.27,1
1864,155.13,9,181.92,0
1865,25.53,54,58.47,0
1866,55.53,31,252.63,0
1867,457.71,25,283.42,1
1868,355.36,36,172.43,1
1869,13.38,42,276.87,0
1870,67.2,56,238.37,0
1871,143.1,41,40.78,0
1872,244.47,37,350.51,1
1873,490.54,38,39.15,1
1874,166.65,9,263.19,0
1875,206.48,23,338.0,1
1876,129.32,51,184.14,0
1877,163.89,2,469.98,1
1878,104.93,1,441.75,0
1879,424.15,14,493.56,1
1880,272.17,56,104.63,0
1881,273.51,50,479.99,1
1882,348.89,28,69.66,0
1883,424.16,34,325.98,1
1884,392.97,4,183.52,1
1885,117.04,32,148.37,0
1886,174.56,27,127.7,0
1887,141.66,39,228.34,0
1888,205.75,50,173.12,0
1889,18.14,23,378.65,0
1890,14.0,42,344.26,0
1891,279.64,14,44.34,0
1892,430.45,30,19.73,0
1893,11.36,51,59.57,0
1894,455.54,34,199.15,1
1895,283.95,1,115.39,0
1896,195.9,9,233.67,0
1897,343.09,53,94.06,0
1898,405.41,4,468.01,1
1899,410.52,31,91.38,0
1900,404.31,52,200.3,1
1901,95.65,46,262.32,0
1902,68.51,49,174.97,0
1903,330.66,21,146.05,0
1904,93.15,14,143.41,0
1905,418.84,3,264.54,1
1906,127.61,21,225.82,0
1907,182.37,57,216.53,0
1908,346.45,7,369.41,1
1909,140.57,14,326.16,0
1910,90.72,36,336.19,0
1911,56.57,12,385.43,0
1912,357.21,14,66.51,0
1913,435.84,39,402.31,1
1914,163.17,25,80.8,0
1915,423.43,50,371.79,1
1916,369.58,45,249.0,1
1917,39.04,5,413.47,0
1918,55.79,4,100.34,0
1919,467.62,27,129.08,1
1920,159.93,46,324.8,0
1921,140.52,27,75.03,0
1922,484.67,8,402.06,1
1923,106.42,52,364.22,0
1924,146.88,7,349.74,0
1925,265.46,20,432.51,1
1926,457.13,28,184.45,1
1927,217.32,59,258.09,0
